,,,,,,,,,,,,,,,,,
No.,Release,2023 Ranking,Course ID,Course Name,Category,Content Type,Content Provider,Instructor,Course's Description,The Learner,Total Time,Test,Key Takeaways,Link to Cover,Link to Banner,Link to Brochure,Link to Instructor Profile
1145,March 2024,,BTN24P050,การคุ้มครองและการบริหารจัดการข้อมูลส่วนบุคคล ตอนที่ 2 (Privacy Data Protection and Management - Part 2),Digital Literacy,Online Course,โศำฟ0,ผศ.ศุภวัชร์ มาลานนท์,หลักสูตรที่ได้รับการออกแบบมาเพื่อให้ผู้เรียนได้เรียนรู้แนวทางการจัดการข้อมูลส่วนบุคคลในองค์กรธุรกิจ โดยในตอนที่ 2 ผู้เรียนจะได้เรียนรู้เกี่ยวกับข้อตกลงการประมวลผลและข้อตกลงการแบ่งปันข้อมูลส่วนบุคคล และหัวข้ออื่นที่จำเป็น,"• นักบริหาร 
• เจ้าของกิจการ 
• นักบริหารด้านเทคโนโลยีสารสนเทศ นักบริหารทรัพยากรบุคคล นักการตลาด ","1:16:02
",Y,,https://drive.google.com/file/d/1HjRTzYlg9HpNlnphbpbEnJDP0f_zRq22/view?usp=drive_link,https://drive.google.com/file/d/1zsOzocd6VsK1ll7wsMbMZJiZ0IwG7hKR/view?usp=drive_link,https://drive.google.com/file/d/1HUY3FHbhiIJE4F7mw_fvmQQWsmDtv3dl/view?usp=drive_link,https://drive.google.com/file/d/1IrbLvAD3uhqWEsCAn27rrlW2pW-tWpy_/view?usp=drive_link
1146,March 2024,,SPS24P020,ภาษาอังกฤษสำหรับนักพัฒนาทรัพยากรบุคคล (English for HR Development),Language,Online Course,Speaking Space,Gregory J. Raymond,หลักสูตรที่จะได้เรียนรู้ทักษะการใช้ภาษาอังกฤษในการจัดอบรมและกิจกรรมต่าง ๆ  พร้อมเทคนิคการจัดอบรมพัฒนาภาษาอังกฤษในองค์กรให้สำเร็จ และวิธีการการพัฒนาทักษะการเรียนรู้ด้วยตนเองให้แก่บุคลากรขององค์กร,"• บุคลากรที่ทำงานด้านการพัฒนาทรัพยากรบุคคล
• หัวหน้างาน ผู้จัดการ และผู้บริหารในองค์กร
• ผู้ที่มีทักษะทางภาษาอังกฤษในระดับเริ่มต้นถึงปานกลาง
","1:43:46

",Y,,https://drive.google.com/file/d/19DOp-8txXxB7Kqt21DpYl0Pj55gSj_9N/view?usp=drive_link,https://drive.google.com/file/d/1KcVG_EYcs18_Vt-ar8Q7G9lSdPZjS5D5/view?usp=drive_link,https://drive.google.com/file/d/1nDMmoIFuMbgBd-g9QEQjfVhmmZN3fy3d/view?usp=drive_link,https://drive.google.com/file/d/16E0oBViHbxqf_n1kXf-Cjl_BdUS7k6Y7/view?usp=drive_link
1147,March 2024,,SPS24P021,ภาษาอังกฤษเพื่อการสัมภาษณ์งาน (English for Interview),Language,Online Course,Speaking Space,Gregory J. Raymond,หลักสูตรที่ได้รับการออกแบบมาเพื่อสอนวลีภาษาอังกฤษที่เป็นประโยชน์สำหรับการสัมภาษณ์ เพื่อให้ผู้อบรมสามารถตอบคำถามระหว่างการสัมภาษณ์เป็นภาษาอังกฤษได้อย่างมั่นใจ,"• ผู้อบรมทุกระดับ
","1:32:35
",Y,,https://drive.google.com/file/d/192zC5Bf2dCyr9VpctjvLbvDILwImwWfH/view?usp=drive_link,https://drive.google.com/file/d/1oT6ksgdkyv5l5Eu8axSa-KM2XkTYch1m/view?usp=drive_link,https://drive.google.com/file/d/13r7MAYlri4pRBQ532pD7Y_I26fwmiPpI/view?usp=drive_link,https://drive.google.com/file/d/16E0oBViHbxqf_n1kXf-Cjl_BdUS7k6Y7/view?usp=drive_link
1148,March 2024,,PLE24P004,ใช้งาน Pivot วิเคราะห์ข้อมูลแบบมือโปร ตอนที่ 4 (Pivot Table Master - Part 4),Digital Literacy,Online Course,Plearning Excel,เพาพะงา ทวีแสงเพ็ชร (ครูแพรว),หลักสูตรที่จะเป็นทางออกให้กับทุกคนที่ประสบปัญหาการทำงานกับข้อมูล Excel จำนวนมากที่ยังไม่รู้จะเริ่มต้นตรงไหน,"• ผู้ที่อยู่ในสายงานวิเคราะห์ ข้อมูล (Data Analysis)  
• ผู้ที่ต้องทำสรุปข้อมูลได้รวดเร็วขึ้น และเหนื่อยน้อยลง ด้วยเครื่องมือ Pivot Table
• ผู้ที่มีความรู้ Pivot Table อยู่แล้ว แต่ต้องการทบทวนและเรียนรู้เครื่องมือเพิ่มเติม
","1:59:24
",Y,,https://drive.google.com/file/d/1cBJ0w71-mUkG3k1ucwQ7XQ_vN-qgFTVn/view?usp=drive_link,https://drive.google.com/file/d/1lzA4tLFDS5gQX_8WfimrB9MR7IGCGe_R/view?usp=drive_link,https://drive.google.com/file/d/15ZV5YRWA0evnrbijYWYRQEMh_HvD9Fn5/view?usp=drive_link,https://drive.google.com/file/d/1eAT4xnFmTD3uHfBtqIsepFlShEEKLUA8/view?usp=drive_link
1149,March 2024,,MDJ24P076,การเล่าเรื่องโดยใช้ข้อมูลรูปแบบภาพ (Visual Data Storytelling),Business Function,Online Course,MindDojo,ทรงภัทร สนิทวงศ์ ณ อยุธยา (อ.จี้),หลักสูตรที่นำเสนอเรื่องการใช้ Data เพื่อที่จะเล่าเรื่องราว โดยมุ่งไปที่การทำ Data Visualization หรือเป็นการใช้ Data เพื่อแปลง Data ให้กลายเป็นรูปภาพ เพื่อที่จะให้เข้าใจได้ง่าย,"• พนักงานที่ต้องทำรายงานให้ผู้บริหาร
• ผู้จัดการที่ต้องการช่วยให้พนักงานใช้ Data อย่างมีประสิทธิภาพมากขึ้น
 ","0:57:54
",Y,,https://drive.google.com/file/d/125BKexHngEjf34pW5uLhiUkGzgVaJ-OK/view?usp=drive_link,https://drive.google.com/file/d/1twXGAnvxbW2EmtT_EaOVvFvHlnscP5ga/view?usp=drive_link,https://drive.google.com/file/d/1ua6HLsUiNcteXodKdxKcSTb-j3UGilPT/view?usp=drive_link,https://drive.google.com/file/d/1JdGp5clwKvugx0s4Z78Gariu2LOeGHiG/view?usp=drive_link
1150,March 2024,,MDJ24P077,การคิดเชิงวิพากษ์เพื่อการวิเคราะห์อย่างชาญฉลาด (Critical Thinking For Analysis),Problem Solving,Online Course,MindDojo,ทรงภัทร สนิทวงศ์ ณ อยุธยา (อ.จี้),หลักสูตรที่เกิดขึ้นเพื่อนำไปสู่แนวทางแก้ไขที่สอดคล้องกับบริบทต่าง ๆ และสอดรับกับความท้าทายและความวุ่นวายต่าง ๆ,"• พนักงานในองค์กรที่ต้องการพัฒนาความรู้และทักษะใหม่ 
• บุคคลทั่วไปที่ต้องการเรียนรู้วิธีการหรือกระบวนการแก้ปัญหา","0:58:43
",Y,,https://drive.google.com/file/d/1yKay6h8SD1Qh55JcPqe2lUNtgUzIaSwe/view?usp=drive_link,https://drive.google.com/file/d/1TugHieoVDHk8tLmtAkeZDSiIBAZ5v7mW/view?usp=drive_link,https://drive.google.com/file/d/1xkVvEVajtaEZXq-j07XQadUfNkqrh8w4/view?usp=drive_link,https://drive.google.com/file/d/1JdGp5clwKvugx0s4Z78Gariu2LOeGHiG/view?usp=drive_link
1151,March 2024,,MDJ24P078,ทักษะการต่อรองการขาย (Negotiation Skills for Sales),Interpersonal Skills,Online Course,MindDoJo,อชิรญา แก้วมุงคุณ,หลักสูตรที่เกิดขึ้นเพื่อนำเสนอเทคนิคและทางออกสู่การปิดการขายที่ทรงประสิทธิภาพ,"• พนักงานขายที่ต้องพบเจอลูกค้าเป็นประจำ
• ผู้บริหารที่ต้องมีปฏิสัมพันธ์กับคนในองค์กร
• บุคคลทั่วไปที่มีความสนใจทางด้านการเจรจาต่อรอง","1:02:08

",Y,,https://drive.google.com/file/d/1anH3MlcvF2hcPy_60vOr5UfTOSXMz2TS/view?usp=drive_link,https://drive.google.com/file/d/17DrlnzLNiOG1jvlL8T8kqEW33_W1l5Ug/view?usp=drive_link,https://drive.google.com/file/d/1F6t-GkA0DegvNfyaFhvLvXv9TTvWhF2J/view?usp=drive_link,https://drive.google.com/file/d/1DY3pLU1UZT8-dWGye2B28fD9lQKJWXfo/view?usp=drive_link
1152,April 2024,,EMP24C001,ถอดรหัสบาดแผลในวัยเด็ก (Decode the Childhood Trauma),Self Development,Online Course,Empathy Sauce,ดุจดาว วัฒนปกรณ์,หลักสูตรที่เสริมสุขภาพใจคนวัยทำงาน เพื่อให้สามารถก้าวข้ามบาดแผลทางจิตใจในวัยเด็ก สามารถปล่อยวางและเยียวยาบาดแผลทางจิตใจ ตลอดจนสามารถใช้ชีวิตส่วนตัวและชีวิตการทำงานต่อไปได้อย่างมั่นใจและมีความสุข,"•  พนักงานในองค์กรที่พบเจอบาดแผลในวัยเด็ก และต้องการที่จะเยียวยาบาดแผลภายในจิตใจ
•  บุคคลทั่วไปที่มีความสนใจเรื่องจิตวิทยาและการเยียวยาบาดแผลในจิตใจ",0:37:04,Y,,https://drive.google.com/drive/u/0/folders/1up8_gdMNXjH15aNp7TAWU2cJhUxBoBuZ,https://drive.google.com/drive/u/0/folders/1TqathFKl2ZTjLNpUu3WBhTbLtbHzVvLj,https://drive.google.com/drive/folders/1HlUbwizfAiJp-Xj4hBhUS0esmMyY2vy8?usp=drive_link,https://drive.google.com/file/d/1oZpoYKY5dDztVqhReOeaILYFGECobsGn/view?usp=drive_link
1153,April 2024,,EMP24C002,บาดแผลในวัยเด็กรักษาได้ด้วยความเข้าใจ (Healing Your Scars),Self Development,Online Course,Empathy Sauce,ดุจดาว วัฒนปกรณ์,หลักสูตรที่จะให้เราได้ลองสังเกตอาการ และสัญญาณที่บาดแผลในวัยเด็กยังส่งผลกระทบต่อชีวิตการทำงานและชีวิตประจำวัน พร้อมมอบเทคนิคในการเยียวยาบาดแผลวัยเด็กในระยะสั้น โดยสามารถปรับให้เหมาะสมกับบริบทของตัวเอง,"•  พนักงานในองค์กรที่พบเจอบาดแผลในวัยเด็ก และต้องการที่จะเยียวยาบาดแผลภายในจิตใจ
•  บุคคลทั่วไปที่มีความสนใจเรื่องจิตวิทยาและการเยียวยาบาดแผลในจิตใจ",0:35:59,Y,,https://drive.google.com/drive/u/0/folders/1scVhitGuiIY8AmkIHYR-e-iOE-4XsKqa,https://drive.google.com/drive/u/0/folders/1UDkRyQcpvHGfB44634-9d-VA1vIaQDxi,https://drive.google.com/drive/folders/1aAdRI9sXBb6h5S9IS5DNUUtaaEJSe4kR?usp=drive_link,https://drive.google.com/file/d/1oZpoYKY5dDztVqhReOeaILYFGECobsGn/view?usp=drive_link
1154,April 2024,,EMP24C003,หยุดวงจร เพื่อเยียวยาบาดแผล (Breaking the Cycle of Trauma),Self Development,Online Course,Empathy Sauce,ดุจดาว วัฒนปกรณ์,หลักสูตรที่จะให้เราได้ลองสังเกตอาการ และสัญญาณที่บาดแผลในวัยเด็กยังส่งผลกระทบต่อชีวิตการทำงานและชีวิตประจำวัน พร้อมมอบเทคนิคในการเยียวยาบาดแผลวัยเด็กในระยะสั้นที่เหมาะสมกับบริบทของตัวเอง,"•  พนักงานในองค์กรที่พบเจอบาดแผลในวัยเด็ก และต้องการที่จะเยียวยาบาดแผลภายในจิตใจ
•  บุคคลทั่วไปที่มีความสนใจเรื่องจิตวิทยาและการเยียวยาบาดแผลในจิตใจ",0:30:08,Y,,https://drive.google.com/drive/u/0/folders/1e87RAx1_OcAUYcBlSCP9T4PEmeHfmdX2,https://drive.google.com/drive/u/0/folders/1fq5hkdysoxplq5qDx-yJ0l9EZNX2305o,https://drive.google.com/drive/folders/1vU8HA3UBrFOw1vaIN73kqP_jjUkCf0v7?usp=drive_link,https://drive.google.com/drive/folders/1oxOVi2uUq3hplRK3A9-VGpmGhO1sUGJA?usp=drive_link
1155,April 2024,,PRA24C034,คู่มือผู้จัดการพันธุ์ใหม่: เทคนิคการพัฒนาทีมอย่างต่อเนื่องด้วยระบบลีน (The Practical Manager Series: Lean Process and Continuous Improvement),Leadership,Online Course,The Practical,ดร.รพีรัฐ ธัญวัฒน์พรกุล,หลักสูตรที่นำเสนอหลักการและวิธีการแบบ LEAN และ Continuous Improvement ไปใช้เพื่อปรับปรุงการปฏิบัติงานและเพิ่มผลผลิตโดยรวม วิธีการปรับปรุงอย่างต่อเนื่อง เพื่อความสำเร็จที่ยั่งยืน,"•  หัวหน้าหรือผู้จัดการ
•  พนักงานในองค์กรต่าง ๆ ที่อยากทำพัฒนาทักษะในเรื่องนี้ เพื่อเตรียมตัวขึ้นมาเป็นในระดับหัวหน้า
•  พนักงานในองค์กรต่าง ๆ ที่อยากทำพัฒนาทักษะในเรื่องนี้",1:01:35,Y,,https://drive.google.com/drive/folders/1NkAXi1Vh63hXKfRKBCp9H5KybetvrYpi?usp=drive_link,https://drive.google.com/drive/folders/1Zwmwj5Z2JRIbXly1y7WwA9OEsosOqWv2?usp=drive_link,https://drive.google.com/drive/folders/1PneUKk_FDT2mF_XgkACvYZh2tK21i6WT?usp=drive_link,https://drive.google.com/drive/folders/1uUuFnq5P8R7l8wXML60Mk-HUNS8DGCQx?usp=drive_link
1156,April 2024,,PRA24C035,คู่มือผู้จัดการพันธุ์ใหม่: เคล็ดลับการใช้ระบบลีนในงานขายและการตลาด (The Practical Manager Series: Applying Lean Principles in Sales and Marketing),Leadership,Online Course,The Practical,ดร.รพีรัฐ ธัญวัฒน์พรกุล,หลักสูตรที่นำเสนอวิธีการรักษาสำหรับบุคคลที่ต้องการรับมือหรือแก้ปัญหาที่มักพบในทีมขายและการตลาด โดยการเจาะลึกหลักการแบบ LEAN ,"•  หัวหน้าหรือผู้จัดการ
•  พนักงานในองค์กรต่าง ๆ ที่อยากทำพัฒนาทักษะในเรื่องนี้ เพื่อเตรียมตัวขึ้นมาเป็นในระดับหัวหน้า
•  พนักงานในองค์กรต่าง ๆ ที่อยากทำพัฒนาทักษะในเรื่องนี้",0:53:40,Y,,https://drive.google.com/drive/folders/1nyQiKwsO3XTjigL4kNTccIf2QMRBgBNU?usp=drive_link,https://drive.google.com/drive/folders/12HGUuDinDgz41lxR5fP7YljPnBoqHcrP?usp=drive_link,https://drive.google.com/drive/folders/1YgN1qxHcv_zGg2PopjQlKI8AwwuRy-Pf?usp=drive_link,https://drive.google.com/drive/folders/1uUuFnq5P8R7l8wXML60Mk-HUNS8DGCQx?usp=drive_link
1157,April 2024,,PRA24C036,คู่มือผู้จัดการพันธุ์ใหม่: ยกระดับงานบริการให้ถึงขีดสุดความสำเร็จด้วย Lean (The Practical Manager Series: Applying Lean Principles in Customer Experiences),Leadership,Online Course,The Practical,ดร.รพีรัฐ ธัญวัฒน์พรกุล,หลักสูตรที่ถูกออกแบบมาเพื่อช่วย หัวหน้า ผู้จัดการ และผู้นำองค์กร ในการจัดการและรับมือกับความท้าทายที่เกิดขึ้นอย่างต่อเนื่อง ส่งเสริมเพิ่มความสามารถในการปรับตัวต่อการเปลี่ยนแปลง และวางตำแหน่งองค์กรเพื่อความสำเร็จที่ยั่งยืน,"•  หัวหน้าหรือผู้จัดการ
•  พนักงานในองค์กรต่าง ๆ ที่อยากทำพัฒนาทักษะในเรื่องนี้ เพื่อนำไปปรับปรุงและพัฒนาในด้าน Customer Services
•  พนักงานในองค์กรต่าง ๆ ที่อยากทำพัฒนาทักษะในเรื่องนี้ เพื่อเตรียมตัวขึ้นมาเป็นในระดับหัวหน้า",0:56:28,Y,,https://drive.google.com/drive/folders/1t5zF8SgRP8TvZdDHozg7Xnx_gHA3nEvT?usp=drive_link,https://drive.google.com/drive/folders/13eWkI_XrgF5eBe8hHxqLr8gES0Aqngud?usp=drive_link,https://drive.google.com/drive/folders/11qim38m23_YzR3ZaZdy511c1q3K7HaQH?usp=drive_link,https://drive.google.com/drive/folders/1c7KGY34FO-vTYRVtzJl_tJ7B0YK3Gj-h?usp=drive_link
1158,April 2024,,SUP24C002,ความลับของนักปิดการขาย รายได้ 10 เท่า (The Secret of 10x Consultative Sales Closure),Business Function,Online Course,Suppakorn Bunchua (Ajarn.Tony),ศุภกร บุญเจือ (อ.โทนี่),หลักสูตรจะนำเสนอวิธีการปลดล็อกยอดขาย 10 เท่า ซึ่งจะไม่ใช่เรื่องยากอีกต่อไป โดยใช้หลักการของการสร้างนิสัยเงินล้านของนักขายแบบเชิงที่ปรึกษา (Consultative Selling) ซึ่งสามารถนำไปใช้ได้ทันที,"• พนักงานขายระดับเริ่มต้น ระดับกลาง จนถึงระดับสูง 
• เทเลเซลล์ พนักงานขาย พนักงานขายกลุ่มลูกค้าสำคัญ (Key Account) 
• ผู้จัดการฝ่ายขาย ผู้อำนวยการฝ่ายขาย",2:10:23,Y,,https://drive.google.com/drive/folders/1E3n4trzSPTda_YfRJcI4GSWUJSy7D6gY?usp=drive_link,https://drive.google.com/drive/folders/1z4fh-VZ8-yNq9V0HWmZ6dB_VTHLPoguZ?usp=drive_link,https://drive.google.com/drive/folders/1mWRwRANVbm8Z7kB5DIAU5KFrKRCMCV-K?usp=drive_link,https://drive.google.com/drive/folders/17FqB7x8eQeBdSyP8R8n-F-YIb35x5nEq?usp=drive_link
1159,April 2024,,BSS24C009,การสื่อสารเพื่อแก้ไขความขัดแย้ง (Conflict Resolution Communication),Interpersonal Skills,Online Course,BeSunshine,ปุณญรัศมิ์  พณิชย์ศิริ (โค้ชปุ๊ก),หลักสูตรนำเสนอ Mindset และการสื่อสารที่นำไปสู่การสร้างความร่วมมือ และขั้นตอนการจัดการกับความขัดแย้งเพื่อคงไว้ซึ่งความสัมพันธ์สำหรับทั้งสองฝ่าย,"• ผู้จัดการ หัวหน้างาน
• ผู้บริหาร
• ผู้สนใจพัฒนาทักษะการจัดการกับความขัดแย้ง","1:08:55
",Y,,https://drive.google.com/drive/folders/1GdzNQvwQ5EmQ_h0csmxTkVTeLvdLWIGV?usp=drive_link,https://drive.google.com/drive/folders/1nQYBKltDeQv7upD3Np3vy6w3xkLDOmO8?usp=drive_link,https://drive.google.com/drive/folders/1xp4MC24hzsZdpED91ZS4PIO5MgwBwlW-?usp=drive_link,https://drive.google.com/drive/folders/13kPI244EsQMAJawSFsFIXmuabs34_54w?usp=drive_link
1160,April 2024,,HEA24C001,เคล็ดลับสุขภาวะดี ในยุคการทำงานแบบไฮบริด (Improve Work Performance by Focusing on Well-Being),Self Development,Online Course,Health at Work,นพ.คณพล ภูมิรัตนประพิณ (หมอตั้ม),"หลักสูตรที่เกิดขึ้นเพื่อเผยถึงเคล็ดลับการสร้างสุขภาวะที่ดีในการทำงานยุคไฮบริด ให้ผู้เรียนสามารถนำไปใช้ได้จริง เพื่อให้มีสุขภาวะที่ดีเยี่ยม Work Well, Live Well ",• พนักงานทุกระดับ ,0:44:00,Y,,https://drive.google.com/drive/folders/1sPgzNH2PsQkShWBZ2jEAez_y0wNm_1zW?usp=drive_link,https://drive.google.com/drive/folders/1GrSJvuUCcJsZH03Ojq0GS3t8oOXHkbGV?usp=drive_link,https://drive.google.com/drive/folders/1f9GybZoI1ROSHO23NhqBKR9NsqL2PhAn?usp=drive_link,https://drive.google.com/drive/folders/18HSQLLojXFo1QSuB-efwd9lW5k-F0XTn?usp=drive_link
1161,April 2024,,MIC24C014,กลยุทธ์ราคาโดนใจให้อยากซื้อ (Pricing Strategies),Business Function,Online Course,Marketing I Can,สุพลชัย กีรติขจร (เอก),หลักสูตรที่ได้รับการออกแบบมาเพื่อสร้างเสริมความเข้าใจถึงหลักการและกลยุทธ์การกำหนดราคาอย่างมีประสิทธิภาพ ครอบคลุมตั้งแต่พื้นฐานของการกำหนดราคาไปจนถึงกลยุทธ์การกำหนดราคาขั้นสูง,"• ผู้บริหารระดับสูงและผู้จัดการธุรกิจ 
• เจ้าของธุรกิจ 
• นักการตลาด ",1:26:53,Y,,https://drive.google.com/drive/folders/1YbsPnnMwIKdoZbDwS5Mh8HClJhgfMAH0?usp=drive_link,https://drive.google.com/drive/folders/1-743WtpwLMeHSlAExGtr7xQlkEVeNns4?usp=drive_link,https://drive.google.com/drive/folders/103zM1l5cxlXjJyiL8xK4oUDbcugeOg02?usp=drive_link,https://drive.google.com/drive/folders/1wWbCErA5rKuVsohkB2fMPhhuSY2523yJ?usp=drive_link
1162,April 2024,,DIG24P037,MyShop ครบเครื่องทุกเรื่องขายผ่าน LINE Shopping กับ DIGITORY  ตอนที่ 2 (LINE Myshop - Part 2),Business Function,Online Course,DIGITORY,อัยพัชร วรรคาวิสันต์ (อัยย์),หลักสูตรที่ออกแบบให้ผู้เรียนได้ทำความรู้จักเครื่องมือต่าง ๆ และขั้นตอนการตั้งค่าร้านค้าใน MyShop ให้พร้อมขาย,"• ผู้ที่มี LINE Official Account อยู่แล้ว และต้องการเพิ่มประสิทธิภาพให้ขายของได้
• ผู้ที่เปิดใช้งาน MyShop แล้ว แต่ยังไม่ได้ลงมือตั้งค่า หรือลองขายจริง
• ผู้ใช้งานทั่วไปที่ต้องการศึกษาเพื่อหาโอกาสในการขายของผ่าน LINE
","0:46:11
",Y,,https://drive.google.com/file/d/1Th5eqH_VmNbJY28UY2QI1Bj8vekPpIdr/view?usp=drive_link,https://drive.google.com/file/d/1d665CIhp0SqVxPr7Zbr3VXRI4FimfUOl/view?usp=drive_link,https://drive.google.com/file/d/1GzkD5-pDDL1ttrtTXInxpAPptShIVGxZ/view?usp=drive_link,https://drive.google.com/file/d/1OoQ8SwdxVkB1gzEdejiR7EQLcOlETBUO/view?usp=drive_link
1163,April 2024,,DIG24P038,MyShop ครบเครื่องทุกเรื่องขายผ่าน LINE Shopping กับ DIGITORY  ตอนที่ 3 (LINE Myshop - Part 3),Business Function,Online Course,DIGITORY,อัยพัชร วรรคาวิสันต์ (อัยย์),หลักสูตรที่ออกแบบให้ผู้เรียนได้เรียนรู้ขั้นตอนการลงมือทำจริงผ่านเครื่องมือบน MyShop,"• ผู้ที่มี LINE Official Account อยู่แล้ว และต้องการเพิ่มประสิทธิภาพให้ขายของได้
• ผู้ที่เปิดใช้งาน MyShop แล้ว แต่ยังไม่ได้ลงมือตั้งค่า หรือลองขายจริง
• ผู้ใช้งานทั่วไปที่ต้องการศึกษาเพื่อหาโอกาสในการขายของผ่าน LINE
",1:41:00,Y,,https://drive.google.com/file/d/1mLjrjiMREGr7QVOaOIAHk9dnr8pC1YLL/view?usp=drive_link,https://drive.google.com/file/d/15puyRoFJe3I3-AfAwIPxPIE58GhRMIFM/view?usp=drive_link,https://drive.google.com/file/d/1rH0JZCuR3Dd1aNy4Oz3BQXiwXRp4Ki7_/view?usp=drive_link,https://drive.google.com/file/d/1OoQ8SwdxVkB1gzEdejiR7EQLcOlETBUO/view?usp=drive_link
1164,April 2024,,DIG24P039,MyShop ครบเครื่องทุกเรื่องขายผ่าน LINE Shopping กับ DIGITORY  ตอนที่ 4 (LINE Myshop - Part 4),Business Function,Online Course,DIGITORY,อัยพัชร วรรคาวิสันต์ (อัยย์),หลักสูตรที่ออกแบบให้ผู้เรียนได้ทำความรู้จักฟีเจอร์เสริมทัพยกระดับ MyShop ให้ทำงานกับ LINE OA ได้สมบูรณ์,"• ผู้ที่มี LINE Official Account อยู่แล้ว และต้องการเพิ่มประสิทธิภาพให้ขายของได้
• ผู้ที่เปิดใช้งาน MyShop แล้ว แต่ยังไม่ได้ลงมือตั้งค่า หรือลองขายจริง
• ผู้ใช้งานทั่วไปที่ต้องการศึกษาเพื่อหาโอกาสในการขายของผ่าน LINE
","0:31:04
",Y,,https://drive.google.com/file/d/19eydWi7qicjxVkAscLM4pEnrW2umG-oe/view?usp=drive_link,https://drive.google.com/file/d/1e6WI9EI0XIY7FA0TUGMQOzweqyVl_CnF/view?usp=drive_link,https://drive.google.com/file/d/10UUtLOLzQiikdSmwWZ8_8pQZQf2qdFUP/view?usp=drive_link,https://drive.google.com/file/d/1OoQ8SwdxVkB1gzEdejiR7EQLcOlETBUO/view?usp=drive_link
1165,April 2024,,DIG24P040,Twitter Advertising โฆษณา Twitter ทำเองง่าย ๆ ตอนที่ 1 (Twitter Ads - Part 1),Business Function,Online Course,DIGITORY,อัยพัชร วรรคาวิสันต์ (อัยย์),หลักสูตรที่ผู้เรียนจะได้ทำความรู้จัก Twitter โดยเริ่มตั้งแต่การเล่นอย่างไรให้สนุก พร้อมเรียนรู้เทคนิคในการสื่อสารกับคนในทวิตเตอร์ได้อย่างตรงใจ,"• ผู้ที่ไม่เคยเล่น Twitter มาก่อน และมองหาโอกาสทำการตลาดบน Twitter 
• ผู้ที่เคยเล่น Twitter แล้ว แต่ยังไม่เคยใช้ระบบโฆษณา Twitter Ads Manager 
• ผู้ที่สนใจศึกษา เข้าใจภาพรวมการซื้อโฆษณาบน Twitter
",0:50:18,Y,,https://drive.google.com/file/d/110kcXyO9z0mN4Ga5PtjMkiComziVx5tZ/view?usp=drive_link,https://drive.google.com/file/d/1V61fPBf3Eb9RzrfSqmOzW3bpDFkz8eOy/view?usp=drive_link,https://drive.google.com/file/d/16_ulVthINjjiEv4z6Wwu-W3VV1ChDNud/view?usp=drive_link,https://drive.google.com/file/d/1OoQ8SwdxVkB1gzEdejiR7EQLcOlETBUO/view?usp=drive_link
1166,April 2024,,DIG24P041,Twitter Advertising โฆษณา Twitter ทำเองง่าย ๆ ตอนที่ 2 (Twitter Ads - Part 2),Business Function,Online Course,DIGITORY,อัยพัชร วรรคาวิสันต์ (อัยย์),หลักสูตรที่ผู้เรียนจะได้ทำความรู้จัก Twitter โดยในตอนที่ 2 นี้จะได้เรียนรู้เรื่องโครงสร้างโฆษณาบน Twitter Ads Platform,"• ผู้ที่ไม่เคยเล่น Twitter มาก่อน และมองหาโอกาสทำการตลาดบน Twitter 
• ผู้ที่เคยเล่น Twitter แล้ว แต่ยังไม่เคยใช้ระบบโฆษณา Twitter Ads Manager 
• ผู้ที่สนใจศึกษา เข้าใจภาพรวมการซื้อโฆษณาบน Twitter
","0:37:08


",Y,,https://drive.google.com/file/d/1iU_GRyWs9A7vMvzut29cVScLnQYYj6c8/view?usp=drive_link,https://drive.google.com/file/d/1y-JMiblrzIB7bHK5LjQHOQYhP7IiET5k/view?usp=drive_link,https://drive.google.com/file/d/1mliTrBLaIigo6JyJAGaOHYuFsH9TdUOO/view?usp=drive_link,https://drive.google.com/file/d/1OoQ8SwdxVkB1gzEdejiR7EQLcOlETBUO/view?usp=drive_link
1167,April 2024,,DIG24P042,Twitter Advertising โฆษณา Twitter ทำเองง่าย ๆ ตอนที่ 3  (Twitter Ads - Part 3),Business Function,Online Course,DIGITORY,อัยพัชร วรรคาวิสันต์ (อัยย์),หลักสูตรที่ผู้เรียนจะได้ทำความรู้จัก Twitter โดยในตอนที่ 3 นี้จะได้เรียนรู้เรื่องโครงสร้างโฆษณาบน Twitter Ads Platform พร้อมวิธีการอ่านรีพอร์ต,"• ผู้ที่ไม่เคยเล่น Twitter มาก่อน และมองหาโอกาสทำการตลาดบน Twitter 
• ผู้ที่เคยเล่น Twitter แล้ว แต่ยังไม่เคยใช้ระบบโฆษณา Twitter Ads Manager 
• ผู้ที่สนใจศึกษา เข้าใจภาพรวมการซื้อโฆษณาบน Twitter
","0:44:23

",Y,,https://drive.google.com/file/d/1jMS313uatNA8NkQJZX8X4bEt5Cr2u5U9/view?usp=drive_link,https://drive.google.com/file/d/1XCwrHHjPZln1oUWJZi8mPvdyoJ20tm2S/view?usp=drive_link,https://drive.google.com/file/d/1UTYFexm13HsEPvA8Qkkyelmsx1U91HW4/view?usp=drive_link,https://drive.google.com/file/d/1OoQ8SwdxVkB1gzEdejiR7EQLcOlETBUO/view?usp=drive_link
